icao,ident,name,municipality,state,latitude_deg,longitude_deg,iso_country,type,point_category,source
SJDJ,SJDJ,Fazenda São José,CAMAPUÃ,MS,-19.095,-53.503889,BR,private_aerodrome,Brasil,ANAC_privados
SJDK,SJDK,Oeste Plaza Shopping-MC,ANDRADINA,São Paulo,-20.884722,-51.369444,BR,heliport,Brasil,ANAC_helipontos
SJDL,SJDL,Fazenda Paraíso,CORUMBÁ,MS,-17.301944,-55.854444,BR,private_aerodrome,Brasil,ANAC_privados
SJDM,SJDM,Fazenda Jarinã,PEIXOTO DE AZEVEDO,MT,-10.325278,-53.585833,BR,private_aerodrome,Brasil,ANAC_privados
SJDN,SJDN,Fazenda Campo Alegre,AQUIDAUANA,MS,-19.456389,-55.741389,BR,private_aerodrome,Brasil,ANAC_privados
SJDO,SJDO,Maroum,ILHABELA,São Paulo,-23.821944,-45.371389,BR,heliport,Brasil,ANAC_helipontos
SJDP,SJDP,My Way,ANGRA DOS REIS,Rio de Janeiro,-23.014722,-44.287222,BR,heliport,Brasil,ANAC_helipontos
SJDQ,SJDQ,Trade Tower,CAMPINAS,São Paulo,-22.8975,-47.046944,BR,heliport,Brasil,ANAC_helipontos
SJDR,SJDR,Duas Rodas,JARAGUÁ DO SUL,Santa Catarina,-26.486667,-49.064722,BR,heliport,Brasil,ANAC_helipontos
SJDS,SJDS,Dias Branco,EUSÉBIO,CE,-3.9172222,-38.489167,BR,private_aerodrome,Brasil,ANAC_privados
SJDT,SJDT,Fazenda São Roque,AQUIDAUANA,MS,-19.518056,-55.311944,BR,private_aerodrome,Brasil,ANAC_privados
SJDU,SJDU,Nossa Senhora do Loreto,URUGUAIANA,RS,-29.728056,-56.960278,BR,private_aerodrome,Brasil,ANAC_privados
SJDW,SJDW,Fazenda Carandá,CARACOL,MS,-22.121944,-57.291111,BR,private_aerodrome,Brasil,ANAC_privados
SJDX,SJDX,Fazenda Bandeirantes,AQUIDAUANA,MS,-19.412222,-55.549722,BR,private_aerodrome,Brasil,ANAC_privados
SJDY,SJDY,Fazenda da Barra,FIGUEIRÃO,MS,-18.663056,-54.068333,BR,private_aerodrome,Brasil,ANAC_privados
SJE2,SJE2,Fazenda Gurucaia,GUARARAPES,SP,-21.494444,-50.735278,BR,private_aerodrome,Brasil,ANAC_privados
SJE3,SJE3,FAZENDA PROGRESSO,PORTO DOS GAÚCHOS,MT,-11.992222,-56.465556,BR,private_aerodrome,Brasil,ANAC_privados
SJE4,SJE4,FAZENDA BONANZA,NOVA CRIXÁS,GO,-13.798333,-50.701944,BR,private_aerodrome,Brasil,ANAC_privados
SJE5,SJE5,Fazenda Esperança,BOM JESUS DO ARAGUAIA,MT,-12.035556,-51.633889,BR,private_aerodrome,Brasil,ANAC_privados
SJE6,SJE6,Associação Aerodesportivo de Espigão D'Oeste - AADEO,ESPIGÃO D'OESTE,RO,-11.5475,-61.023333,BR,private_aerodrome,Brasil,ANAC_privados
SJE7,SJE7,Hospital São Sebastião,PAPANDUVA,Santa Catarina,-26.411667,-50.135833,BR,heliport,Brasil,ANAC_helipontos
SJE8,SJE8,Redex Aeroagrícola,QUERÊNCIA,MT,-12.634722,-52.188333,BR,private_aerodrome,Brasil,ANAC_privados
SJE9,SJE9,Condomínio Global Tech,CAMPINAS,São Paulo,-22.811111,-47.048889,BR,heliport,Brasil,ANAC_helipontos
SJEA,SJEA,Cadete 56 - 147 Santana,PALMEIRÓPOLIS,TO,-12.85,-48.225278,BR,private_aerodrome,Brasil,ANAC_privados
SJEB,SJEB,Millennium Office Park,SÃO PAULO,São Paulo,-23.593056,-46.689722,BR,heliport,Brasil,ANAC_helipontos
SJEC,SJEC,Mirim Aviação Agrícola,PELOTAS,RS,-31.686667,-52.467778,BR,private_aerodrome,Brasil,ANAC_privados
SJED,SJED,Durametal,MARACANAÚ,Ceará,-3.8419444,-38.599722,BR,heliport,Brasil,ANAC_helipontos
SJEF,SJEF,Fazenda Costa Rica,AQUIDAUANA,MS,-19.747778,-56.042778,BR,private_aerodrome,Brasil,ANAC_privados
SJEG,SJEG,Estância Esmeralda,CORUMBÁ,MS,-20.160278,-57.158889,BR,private_aerodrome,Brasil,ANAC_privados
SJEH,SJEH,Clemente Verillo,RIBEIRÃO BONITO,SP,-22.101111,-48.226389,BR,private_aerodrome,Brasil,ANAC_privados
SJEI,SJEI,New England,SÃO PAULO,São Paulo,-23.5525,-46.661667,BR,heliport,Brasil,ANAC_helipontos
SJEJ,SJEJ,Fazenda Estrela,ALTO ALEGRE,RR,3.36833333,-61.219722,BR,private_aerodrome,Brasil,ANAC_privados
SJEK,SJEK,Satélite Aviação Agrícola Ltda,CANARANA,MT,-13.540833,-52.208611,BR,private_aerodrome,Brasil,ANAC_privados
SJEL,SJEL,Fazenda Santa Helena,CORNÉLIO PROCÓPIO,PR,-23.340556,-50.585,BR,private_aerodrome,Brasil,ANAC_privados
SJEM,SJEM,Marcus Barbosa Empresarial Calhau,SÃO LUÍS,Maranhão,-2.4930556,-44.274722,BR,heliport,Brasil,ANAC_helipontos
SJEN,SJEN,Pista Plá e Silva,SANTA VITÓRIA DO PALMAR,RS,-33.143889,-52.976389,BR,private_aerodrome,Brasil,ANAC_privados
SJEO,SJEO,Modelo II,RIBAS DO RIO PARDO,Mato Grosso do Sul,-21.152222,-53.281389,BR,heliport,Brasil,ANAC_helipontos
SJEP,SJEP,Parque do Peão,BARRETOS,São Paulo,-20.508889,-48.599722,BR,heliport,Brasil,ANAC_helipontos
SJER,SJER,Fazenda Canadá,ACREÚNA,GO,-17.358333,-50.338056,BR,private_aerodrome,Brasil,ANAC_privados
SJES,SJES,Main Estate,GUARULHOS,São Paulo,-23.458056,-46.471667,BR,heliport,Brasil,ANAC_helipontos
SJET,SJET,Baltt,PENHA,Santa Catarina,-26.793056,-48.671111,BR,heliport,Brasil,ANAC_helipontos
SJEU,SJEU,Unifique,TIMBÓ,Santa Catarina,-26.819444,-49.2725,BR,heliport,Brasil,ANAC_helipontos
SJEV,SJEV,Evanderto Almeida,ASSARÉ,CE,-6.9891667,-39.844167,BR,private_aerodrome,Brasil,ANAC_privados
SJEW,SJEW,Usina Santa Helena,NOVA ANDRADINA,MS,-21.976111,-53.416389,BR,private_aerodrome,Brasil,ANAC_privados
SJEX,SJEX,Fazenda Vitória,SÃO DESIDÉRIO,BA,-13.010556,-46.107778,BR,private_aerodrome,Brasil,ANAC_privados
SJEY,SJEY,Eurofarma Laboratórios S.A,ITAPEVI,São Paulo,-23.518889,-46.960833,BR,heliport,Brasil,ANAC_helipontos
SJEZ,SJEZ,República dos Palmares,MACEIÓ,Alagoas,-9.6597222,-35.740556,BR,heliport,Brasil,ANAC_helipontos
SJF2,SJF2,Fazenda Verde Vale,NOVO MUNDO,MT,-9.8383333,-55.303889,BR,private_aerodrome,Brasil,ANAC_privados
SJF3,SJF3,Brink´s Salvador,SALVADOR,Bahia,-12.907222,-38.445556,BR,heliport,Brasil,ANAC_helipontos
SJF4,SJF4,AERÓDROMO PRIVADO FAZENDA SANTA CLARA,RUBIÁCEA,SP,-21.305556,-50.757778,BR,private_aerodrome,Brasil,ANAC_privados
SJF7,SJF7,Nelore Atuante,ARRAIAS,TO,-12.365,-47.096667,BR,private_aerodrome,Brasil,ANAC_privados
SJF8,SJF8,Fazenda Bahia Potrich,FELIZ NATAL,MT,-12.723889,-55.111944,BR,private_aerodrome,Brasil,ANAC_privados
SJF9,SJF9,FAZENDA MARIMBONDO,ANASTÁCIO,MS,-20.778056,-55.983056,BR,private_aerodrome,Brasil,ANAC_privados
SJFA,SJFA,Norfil,SÃO DESIDÉRIO,BA,-12.916389,-45.7225,BR,private_aerodrome,Brasil,ANAC_privados
SJFB,SJFB,Fazenda Bacuri,RIACHÃO,MA,-8.3775,-46.44,BR,private_aerodrome,Brasil,ANAC_privados
SJFC,SJFC,Federação do Comércio do Estado de São Paulo,SÃO PAULO,São Paulo,-23.558333,-46.652778,BR,heliport,Brasil,ANAC_helipontos
SJFD,SJFD,Méier Medical Center,RIO DE JANEIRO,Rio de Janeiro,-22.899167,-43.281667,BR,heliport,Brasil,ANAC_helipontos
SJFE,SJFE,Condomínio Jacumã Ocean Resort,PORTO SEGURO,Bahia,-16.705556,-39.109167,BR,heliport,Brasil,ANAC_helipontos
SJFF,SJFF,Frigo Estrela,ESTRELA D'OESTE,SP,-20.295556,-50.411111,BR,private_aerodrome,Brasil,ANAC_privados
SJFG,SJFG,Fazenda Fartura,CAMPO VERDE,MT,-15.121667,-54.940556,BR,private_aerodrome,Brasil,ANAC_privados
SJFH,SJFH,I.I.J.O.- Rosário,GUAÍRA,São Paulo,-20.4125,-48.217222,BR,heliport,Brasil,ANAC_helipontos
SJFI,SJFI,Fazenda JAD,SANTA RITA DO TOCANTINS,TO,-10.954444,-48.994444,BR,private_aerodrome,Brasil,ANAC_privados
SJFJ,SJFJ,Fazenda Jaraguá,TERENOS,MS,-20.499722,-54.808056,BR,private_aerodrome,Brasil,ANAC_privados
SJFK,SJFK,Fazenda Cachoeira,ARAGUAÇU,TO,-12.591111,-49.525,BR,private_aerodrome,Brasil,ANAC_privados
SJFL,SJFL,Fazenda Campo Formoso,SANDOLÂNDIA,TO,-12.561667,-49.865556,BR,private_aerodrome,Brasil,ANAC_privados
SJFM,SJFM,Fazenda Macuco,ELDORADO,MS,-23.835833,-54.231389,BR,private_aerodrome,Brasil,ANAC_privados
SJFN,SJFN,Fazenda Brasil Novo,COXIM,MS,-18.371667,-54.928889,BR,private_aerodrome,Brasil,ANAC_privados
SJFO,SJFO,Fazenda Sorriso,MOSSÂMEDES,GO,-16.164722,-50.138611,BR,private_aerodrome,Brasil,ANAC_privados
SJFP,SJFP,Fazenda Pensamento,CORUMBÁ,MS,-20.127778,-57.651389,BR,private_aerodrome,Brasil,ANAC_privados
SJFQ,SJFQ,Fazenda Quatrirmãs,BOTUCATU,SP,-22.948889,-48.664722,BR,private_aerodrome,Brasil,ANAC_privados
SJFR,SJFR,Trancoso Rio Frade,PORTO SEGURO,BA,-16.585556,-39.235833,BR,private_aerodrome,Brasil,ANAC_privados
SJFS,SJFS,Instituto Dr. José Frota,FORTALEZA,Ceará,-3.7344444,-38.531667,BR,heliport,Brasil,ANAC_helipontos
SJFT,SJFT,Fazenda Triunfo do Rio Turvo,NOVA BANDEIRANTES,MT,-10.093056,-57.726944,BR,private_aerodrome,Brasil,ANAC_privados
SJFU,SJFU,Tabuleiro,BANANEIRAS,PB,-6.6958333,-35.630833,BR,private_aerodrome,Brasil,ANAC_privados
SJFV,SJFV,Fazenda Gaia,MONTE ALEGRE DE MINAS,MG,-18.766389,-48.754722,BR,private_aerodrome,Brasil,ANAC_privados
SJFW,SJFW,Fazenda São Francisco,SÃO FRANCISCO DE GOIÁS,GO,-15.853889,-49.244444,BR,private_aerodrome,Brasil,ANAC_privados
SJFX,SJFX,Fazenda Cypi,CORUMBÁ,MS,-19.335,-56.904167,BR,private_aerodrome,Brasil,ANAC_privados
SJFY,SJFY,Fazenda Flamingo,CAMPO NOVO DO PARECIS,MT,-13.851389,-57.944722,BR,private_aerodrome,Brasil,ANAC_privados
SJFZ,SJFZ,Miraflores,BOA VISTA,Roraima,2.84027778,-60.651667,BR,heliport,Brasil,ANAC_helipontos
SJG1,SJG1,FAZENDA SÃO FRANCISCO,IPUEIRAS,TO,-11.016667,-48.468889,BR,private_aerodrome,Brasil,ANAC_privados
SJG2,SJG2,fazenda bufallo,NOVA UBIRATÃ,MT,-13.223056,-54.599444,BR,private_aerodrome,Brasil,ANAC_privados
SJG3,SJG3,FAZENDA DOIS IRMÃOS,SORRISO,MT,-12.589167,-55.661944,BR,private_aerodrome,Brasil,ANAC_privados
SJG4,SJG4,FAZENDA TAPIRAPÉ,SANTA TEREZINHA,MT,-10.636944,-51.044167,BR,private_aerodrome,Brasil,ANAC_privados
SJG6,SJG6,META AGRO,CANARANA,MT,-13.544444,-52.19,BR,private_aerodrome,Brasil,ANAC_privados
SJG7,SJG7,Fazenda Silveira,CUJUBIM,RO,-9.4611111,-62.417222,BR,private_aerodrome,Brasil,ANAC_privados
SJG8,SJG8,Fazenda Aroeira,PONTES E LACERDA,MT,-15.688611,-59.21,BR,private_aerodrome,Brasil,ANAC_privados
SJG9,SJG9,Sheriff,BELA VISTA DE GOIÁS,GO,-17.016111,-48.972222,BR,private_aerodrome,Brasil,ANAC_privados
SJGA,SJGA,Hospital Universitário Getúlio Vargas,MANAUS,Amazonas,-3.1161111,-60.019167,BR,heliport,Brasil,ANAC_helipontos
SJGB,SJGB,Fazenda São Gabriel,CURVELO,MG,-18.964722,-44.271944,BR,private_aerodrome,Brasil,ANAC_privados
SJGC,SJGC,Fazenda Busato I,SÃO DESIDÉRIO,BA,-12.901667,-45.5,BR,private_aerodrome,Brasil,ANAC_privados
SJGD,SJGD,Fazenda Rio Brilhante,SÃO DESIDÉRIO,BA,-12.803333,-45.723611,BR,private_aerodrome,Brasil,ANAC_privados
SJGF,SJGF,Fazenda Irmãos Garcia,CAMPO NOVO DO PARECIS,MT,-13.754444,-57.903889,BR,private_aerodrome,Brasil,ANAC_privados
SJGG,SJGG,Haras MTostes,ITABIRITO,Minas Gerais,-20.225833,-43.709444,BR,heliport,Brasil,ANAC_helipontos
SJGH,SJGH,Aeropel,SÃO BORJA,RS,-28.710833,-55.989444,BR,private_aerodrome,Brasil,ANAC_privados
SJGI,SJGI,Fazenda Itiquira,ITIQUIRA,MT,-17.436111,-54.164444,BR,private_aerodrome,Brasil,ANAC_privados
SJGJ,SJGJ,Sítio São Jorge,ITAPEVA,SP,-23.942778,-48.943611,BR,private_aerodrome,Brasil,ANAC_privados
SJGK,SJGK,Helicentro Guaratiba,RIO DE JANEIRO,Rio de Janeiro,-22.994167,-43.547222,BR,heliport,Brasil,ANAC_helipontos
SJGM,SJGM,Quadra Hungria,SÃO PAULO,São Paulo,-23.575,-46.696111,BR,heliport,Brasil,ANAC_helipontos
SJGN,SJGN,Fazenda Agromar,SÃO JOSÉ DO RIO CLARO,MT,-13.668056,-56.481667,BR,private_aerodrome,Brasil,ANAC_privados
SJGO,SJGO,Ago,RIO DE JANEIRO,Rio de Janeiro,-22.971389,-43.3625,BR,heliport,Brasil,ANAC_helipontos
SJGP,SJGP,Guarapá,SANTOS,São Paulo,-23.898611,-46.303889,BR,heliport,Brasil,ANAC_helipontos
SJGR,SJGR,Santa Maria,FLORES DE GOIÁS,GO,-14.803333,-46.656944,BR,private_aerodrome,Brasil,ANAC_privados
SJGS,SJGS,Aerosigma Helicentro,BOCAIÚVA DO SUL,Paraná,-25.256944,-49.143611,BR,heliport,Brasil,ANAC_helipontos
SJGV,SJGV,Toca,SANTO ANTÔNIO DE GOIÁS,GO,-16.4625,-49.228333,BR,private_aerodrome,Brasil,ANAC_privados
SJGW,SJGW,Fazenda São Geraldo,COUTO MAGALHÃES,TO,-8.3147222,-48.976944,BR,private_aerodrome,Brasil,ANAC_privados
SJGX,SJGX,Gutierrez,SETE LAGOAS,Minas Gerais,-19.455278,-44.376389,BR,heliport,Brasil,ANAC_helipontos
SJGY,SJGY,Fazenda Barriguda,SÃO DOMINGOS,GO,-13.708333,-46.743611,BR,private_aerodrome,Brasil,ANAC_privados
SJGZ,SJGZ,Fazenda Araçatuba,ANAURILÂNDIA,MS,-22.09,-52.675,BR,private_aerodrome,Brasil,ANAC_privados
SJH1,SJH1,FAZENDA ITAPIUNA,ÁGUA CLARA,MS,-19.559167,-53.003056,BR,private_aerodrome,Brasil,ANAC_privados
SJH2,SJH2,Severino Farias,VERTENTES,PE,-7.8816667,-35.989444,BR,private_aerodrome,Brasil,ANAC_privados
SJH3,SJH3,FAZENDA SANTA MARIA,SÃO VALÉRIO,TO,-11.64,-48.218333,BR,private_aerodrome,Brasil,ANAC_privados
SJH4,SJH4,Fazenda São José,CARACARAÍ,RR,1.75805556,-61.164444,BR,private_aerodrome,Brasil,ANAC_privados
SJH6,SJH6,FAZENDA 3 MARIAS,COCOS,BA,-14.545556,-45.656111,BR,private_aerodrome,Brasil,ANAC_privados
SJH7,SJH7,Fazenda Painerias,ARANDU,São Paulo,-23.143611,-49.029444,BR,heliport,Brasil,ANAC_helipontos
SJH8,SJH8,PRADELLA,FORMOSA DO RIO PRETO,BA,-10.380556,-45.5225,BR,private_aerodrome,Brasil,ANAC_privados
SJH9,SJH9,Fazenda Boa Vista,BALSAS,MA,-9.0927778,-46.648611,BR,private_aerodrome,Brasil,ANAC_privados
SJHA,SJHA,Hospital do Coração - Unidade Santa Alice,LONDRINA,Paraná,-23.341111,-51.163333,BR,heliport,Brasil,ANAC_helipontos
SJHB,SJHB,Real Hospital Português,RECIFE,Pernambuco,-8.0638889,-34.897778,BR,heliport,Brasil,ANAC_helipontos
SJHC,SJHC,Canal,CABO FRIO,Rio de Janeiro,-22.871944,-42.011389,BR,heliport,Brasil,ANAC_helipontos
SJHD,SJHD,Josidith,DARCINÓPOLIS,TO,-6.8319444,-47.817778,BR,private_aerodrome,Brasil,ANAC_privados
SJHE,SJHE,Fazenda Palmeira,IPIRANGA DO NORTE,MT,-12.088056,-55.992778,BR,private_aerodrome,Brasil,ANAC_privados
SJHF,SJHF,Aníbal Azevedo Filho,MATA DE SÃO JOÃO,BA,-12.553611,-38.314722,BR,private_aerodrome,Brasil,ANAC_privados
SJHG,SJHG,Confresa,CONFRESA,MT,-10.633611,-51.567222,BR,private_aerodrome,Brasil,ANAC_privados
SJHH,SJHH,Fazenda Poruína,SERRANÓPOLIS,GO,-18.119722,-52.217222,BR,private_aerodrome,Brasil,ANAC_privados
SJHI,SJHI,Flow Water,CAMPOS DO JORDÃO,São Paulo,-22.75,-45.532778,BR,heliport,Brasil,ANAC_helipontos
SJHJ,SJHJ,Fazenda São João,BAIXA GRANDE DO RIBEIRO,PI,-8.3730556,-45.137222,BR,private_aerodrome,Brasil,ANAC_privados
SJHK,SJHK,Fazenda Santa Maria do Porto da Capivara,BARÃO DE MELGAÇO,MT,-17.145833,-56.596944,BR,private_aerodrome,Brasil,ANAC_privados
SJHM,SJHM,Marques Plaza Hotel,POUSO ALEGRE,Minas Gerais,-22.218611,-45.916944,BR,heliport,Brasil,ANAC_helipontos
SJHN,SJHN,Fazenda Meio Século,ITAQUIRAÍ,MS,-23.280833,-54.186111,BR,private_aerodrome,Brasil,ANAC_privados
SJHP,SJHP,Portal Piçarras,BALNEÁRIO PIÇARRAS,Santa Catarina,-26.782222,-48.688611,BR,heliport,Brasil,ANAC_helipontos
SJHQ,SJHQ,Fazenda São José das Reunidas,SÃO JOSÉ DO XINGU,MT,-11.016389,-52.368333,BR,private_aerodrome,Brasil,ANAC_privados
SJHR,SJHR,Flamboyant,PAÇO DO LUMIAR,Maranhão,-2.5202778,-44.137222,BR,heliport,Brasil,ANAC_helipontos
SJHS,SJHS,Fazenda São Vicente,UBERLÂNDIA,MG,-19.310278,-48.343056,BR,private_aerodrome,Brasil,ANAC_privados
SJHT,SJHT,JT Fazenda Santana,VALINHOS,São Paulo,-23.039167,-47.047778,BR,heliport,Brasil,ANAC_helipontos
SJHU,SJHU,Fazenda Brasilândia do Guaporé,COMODORO,MT,-13.878611,-60.096389,BR,private_aerodrome,Brasil,ANAC_privados
SJHV,SJHV,Granja 4 Irmãos - Taim,RIO GRANDE,RS,-32.263889,-52.567222,BR,private_aerodrome,Brasil,ANAC_privados
SJHW,SJHW,Professor Maurício Joppert,ENGENHEIRO NAVARRO,MG,-17.293611,-43.958611,BR,private_aerodrome,Brasil,ANAC_privados
SJHX,SJHX,Fazenda Ouro Verde,UNAÍ,MG,-16.594444,-47.291667,BR,private_aerodrome,Brasil,ANAC_privados
SJHY,SJHY,Hospital da UNIMED Betim,BETIM,Minas Gerais,-19.958611,-44.170556,BR,heliport,Brasil,ANAC_helipontos
SJHZ,SJHZ,Arara Azul,BARÃO DE MELGAÇO,MT,-17.005833,-56.459444,BR,private_aerodrome,Brasil,ANAC_privados
SJI2,SJI2,Fazenda Alvorada X,GILBUÉS,PI,-9.3744444,-45.209444,BR,private_aerodrome,Brasil,ANAC_privados
SJI3,SJI3,Uruçuí,URUÇUÍ,PI,-7.3261111,-44.425833,BR,private_aerodrome,Brasil,ANAC_privados
SJI4,SJI4,HELIPONTO FAZENDA PORTEIRA DA CRUZ,PIEDADE DOS GERAIS,Minas Gerais,-20.538611,-44.300833,BR,heliport,Brasil,ANAC_helipontos
SJI6,SJI6,FAZENDA PARAGUAÇU,NOVA UBIRATÃ,MT,-13.560833,-55.096944,BR,private_aerodrome,Brasil,ANAC_privados
SJI7,SJI7,BPX,BOQUEIRÃO,Paraíba,-7.4783333,-36.146944,BR,heliport,Brasil,ANAC_helipontos
SJI8,SJI8,Fazenda Celeiro,RIO BRILHANTE,MS,-21.545,-54.661944,BR,private_aerodrome,Brasil,ANAC_privados
SJI9,SJI9,Zocar Castelo,CASTELO,Espírito Santo,-20.668056,-41.203611,BR,heliport,Brasil,ANAC_helipontos
SJIC,SJIC,Pedro da Costa Lima,SANTA RITA DO PARDO,MS,-21.244722,-52.769444,BR,private_aerodrome,Brasil,ANAC_privados
SJID,SJID,Fazenda Bonfim,LAGARTO,Sergipe,-11.014444,-37.636111,BR,heliport,Brasil,ANAC_helipontos
SJIE,SJIE,Residência Oficial,VILA VELHA,Espírito Santo,-20.327222,-40.269167,BR,heliport,Brasil,ANAC_helipontos
SJIF,SJIF,Grupo Scheffer,SAPEZAL,MT,-13.550556,-58.860278,BR,private_aerodrome,Brasil,ANAC_privados
SJIG,SJIG,Edifício Times Square Business,RIBEIRÃO PRETO,São Paulo,-21.206389,-47.810556,BR,heliport,Brasil,ANAC_helipontos
SJIH,SJIH,Grande Hotel São Pedro,ÁGUAS DE SÃO PEDRO,São Paulo,-22.598889,-47.881111,BR,heliport,Brasil,ANAC_helipontos
SJII,SJII,Silva Jardim,SÃO BERNARDO DO CAMPO,São Paulo,-23.713056,-46.546667,BR,heliport,Brasil,ANAC_helipontos
SJIJ,SJIJ,Fazenda 2J,NOVO SÃO JOAQUIM,MT,-14.815278,-52.909444,BR,private_aerodrome,Brasil,ANAC_privados
SJIL,SJIL,Brigadeiro Fábio Pereira da Silveira,TUPACIGUARA,MG,-18.61,-48.719444,BR,private_aerodrome,Brasil,ANAC_privados
SJIM,SJIM,Polícia Militar de Minas Gerais - Juíz de Fora,JUIZ DE FORA,Minas Gerais,-21.736944,-43.364444,BR,heliport,Brasil,ANAC_helipontos
SJIN,SJIN,Fazenda Lagoa Baia da Saudade,COCALINHO,MT,-14.461111,-51.081389,BR,private_aerodrome,Brasil,ANAC_privados
SJIO,SJIO,Tech Office,SÃO LUÍS,Maranhão,-2.4908333,-44.303056,BR,heliport,Brasil,ANAC_helipontos
SJIQ,SJIQ,Haras Larissa,SUMARÉ,São Paulo,-22.891389,-47.309167,BR,heliport,Brasil,ANAC_helipontos
SJIR,SJIR,Engenheiro Joaquim Martins,IRAMAIA,BA,-13.311111,-40.878056,BR,private_aerodrome,Brasil,ANAC_privados
SJIS,SJIS,Fazenda Annalu,DEODÁPOLIS,MS,-22.082222,-54.200833,BR,private_aerodrome,Brasil,ANAC_privados
SJIU,SJIU,Fazenda Caregi,IPIRANGA DO NORTE,MT,-12.214167,-55.986944,BR,private_aerodrome,Brasil,ANAC_privados
SJIV,SJIV,Fazenda Veneza,CASEARA,TO,-9.3383333,-49.887778,BR,private_aerodrome,Brasil,ANAC_privados
SJIW,SJIW,Helicenter Alphaville,SANTANA DE PARNAÍBA,São Paulo,-23.475278,-46.828611,BR,heliport,Brasil,ANAC_helipontos
SJIX,SJIX,Marina Porto Imperial,PARATY,Rio de Janeiro,-23.230556,-44.715278,BR,heliport,Brasil,ANAC_helipontos
SJIY,SJIY,Fazenda Iaciara,IACIARA,GO,-14.141389,-46.684167,BR,private_aerodrome,Brasil,ANAC_privados
SJIZ,SJIZ,Fazenda Cafenápolis,EUNÁPOLIS,BA,-16.195556,-39.5175,BR,private_aerodrome,Brasil,ANAC_privados
SJJ2,SJJ2,Patura Maraú,MARAÚ,Bahia,-13.984444,-38.944444,BR,heliport,Brasil,ANAC_helipontos
SJJ3,SJJ3,FAZENDA SANTA MARIA,ALTA FLORESTA,MT,-10.369722,-56.589722,BR,private_aerodrome,Brasil,ANAC_privados
SJJ4,SJJ4,Fazenda Bola Branca,ITINGA DO MARANHÃO,MA,-4.7113889,-47.6525,BR,private_aerodrome,Brasil,ANAC_privados
SJJ6,SJJ6,FAZENDA SÃO JOSÉ MAAB,NOVA MONTE VERDE,MT,-9.7583333,-57.013611,BR,private_aerodrome,Brasil,ANAC_privados
SJJ7,SJJ7,FAZENDA PARANÃ,PARANÃ,TO,-12.606944,-47.998333,BR,private_aerodrome,Brasil,ANAC_privados
SJJA,SJJA,André Sampaio,PALMEIRAS,Bahia,-12.651944,-41.490556,BR,heliport,Brasil,ANAC_helipontos
SJJB,SJJB,Fazenda Barra Mansa,BRASILÂNDIA,MS,-20.768611,-52.778333,BR,private_aerodrome,Brasil,ANAC_privados
SJJC,SJJC,Fazenda Cachoeira,PONTA PORÃ,MS,-22.5,-55.360833,BR,private_aerodrome,Brasil,ANAC_privados
SJJD,SJJD,Fazenda Cerro Porã,PORTO MURTINHO,MS,-22.034722,-57.469167,BR,private_aerodrome,Brasil,ANAC_privados
SJJF,SJJF,Pousada do Rio Roosevelt,NOVO ARIPUANÃ,AM,-8.495,-60.955556,BR,private_aerodrome,Brasil,ANAC_privados
SJJG,SJJG,Fazenda Santa Bárbara,CORUMBÁ,MS,-19.091111,-55.8425,BR,private_aerodrome,Brasil,ANAC_privados
SJJH,SJJH,Fazenda Juína,CAMPOS DE JÚLIO,MT,-13.439722,-59.256944,BR,private_aerodrome,Brasil,ANAC_privados
SJJI,SJJI,Fazenda São José,MATUPÁ,MT,-10.219167,-54.792222,BR,private_aerodrome,Brasil,ANAC_privados
SJJJ,SJJJ,Aeroxingu,ALTAMIRA,PA,-3.1683333,-52.190556,BR,private_aerodrome,Brasil,ANAC_privados
SJJK,SJJK,Fazenda Taquaral,ALTA FLORESTA,MT,-10.028889,-56.738333,BR,private_aerodrome,Brasil,ANAC_privados
SJJL,SJJL,Fazenda Campo Aberto,BARREIRAS,BA,-11.788333,-45.964722,BR,private_aerodrome,Brasil,ANAC_privados
SJJM,SJJM,Fazenda São João,MATUPÁ,MT,-10.328056,-54.581111,BR,private_aerodrome,Brasil,ANAC_privados
SJJN,SJJN,Fazenda Shangri-lá,ALTA FLORESTA,MT,-10.282778,-56.325556,BR,private_aerodrome,Brasil,ANAC_privados
SJJO,SJJO,João de Oliveira Bueno,MONTE ALEGRE DE GOIÁS,GO,-13.1925,-47.115556,BR,private_aerodrome,Brasil,ANAC_privados
SJJP,SJJP,Posto O Fazendeiro,MIRACATU,São Paulo,-24.256667,-47.378889,BR,heliport,Brasil,ANAC_helipontos
SJJQ,SJJQ,Fazendas Apóstolo Simão Coffee,RIO PARDO DE MINAS,MG,-15.720556,-42.406944,BR,private_aerodrome,Brasil,ANAC_privados
SJJR,SJJR,Fazenda Recreio,ANDRELÂNDIA,MG,-21.712778,-44.203333,BR,private_aerodrome,Brasil,ANAC_privados
SJJS,SJJS,BS Colway,PIRAQUARA,Paraná,-25.461389,-49.102778,BR,heliport,Brasil,ANAC_helipontos
SJJT,SJJT,Fazenda Pampili,TRÊS LAGOAS,MS,-20.113333,-52.545556,BR,private_aerodrome,Brasil,ANAC_privados
SJJU,SJJU,Fazenda Barra Mansa,NOVA LACERDA,MT,-14.044444,-60.154722,BR,private_aerodrome,Brasil,ANAC_privados
SJJV,SJJV,Fazenda Primavera,CAMPO GRANDE,MS,-20.974722,-54.328889,BR,private_aerodrome,Brasil,ANAC_privados
